image_path,image_filename,pill_name,shape,color,imprint
/content/drive/MyDrive/Feng497/Models/data/120/00555-9047-58_RXNAVIMAGE10_9136C8D6.jpg,00555-9047-58_RXNAVIMAGE10_9136C8D6.JPG,{6 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.05 MG ORAL TABLET) / 10 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.125 MG ORAL TABLET) / 5 (ETHINYL ESTRADIOL 0.04 MG / LEVONORGESTREL 0.075 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [ENPRESSE 28 DAY],ROUND,ORANGE,DP;512
/content/drive/MyDrive/Feng497/Models/data/120/00555-9047-58_RXNAVIMAGE10_9536CAE6.jpg,00555-9047-58_RXNAVIMAGE10_9536CAE6.JPG,{6 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.05 MG ORAL TABLET) / 10 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.125 MG ORAL TABLET) / 5 (ETHINYL ESTRADIOL 0.04 MG / LEVONORGESTREL 0.075 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [ENPRESSE 28 DAY],ROUND,GREEN,DP;519
/content/drive/MyDrive/Feng497/Models/data/120/00555-9123-66_RXNAVIMAGE10_6636B375.jpg,00555-9123-66_RXNAVIMAGE10_6636B375.JPG,{84 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [JOLESSA 91 DAY],ROUND,PINK,B;992
/content/drive/MyDrive/Feng497/Models/data/120/00555-9123-66_RXNAVIMAGE10_6B36B5E5.jpg,00555-9123-66_RXNAVIMAGE10_6B36B5E5.JPG,{84 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [JOLESSA 91 DAY],ROUND,WHITE,B;208
/content/drive/MyDrive/Feng497/Models/data/120/00555-9051-67_RXNAVIMAGE10_5436AA75.jpg,00555-9051-67_RXNAVIMAGE10_5436AA75.JPG,{7 (DESOGESTREL 0.1 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.125 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.15 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [VELIVET 28 DAY],ROUND,BROWN,B;333
/content/drive/MyDrive/Feng497/Models/data/120/00555-9051-67_RXNAVIMAGE10_5936ACE5.jpg,00555-9051-67_RXNAVIMAGE10_5936ACE5.JPG,{7 (DESOGESTREL 0.1 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.125 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.15 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [VELIVET 28 DAY],ROUND,ORANGE,B;332
/content/drive/MyDrive/Feng497/Models/data/120/00555-9051-67_RXNAVIMAGE10_5D36AEF5.jpg,00555-9051-67_RXNAVIMAGE10_5D36AEF5.JPG,{7 (DESOGESTREL 0.1 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.125 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.15 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [VELIVET 28 DAY],ROUND,PINK,B;335
/content/drive/MyDrive/Feng497/Models/data/120/00555-9051-67_RXNAVIMAGE10_6236B165.jpg,00555-9051-67_RXNAVIMAGE10_6236B165.JPG,{7 (DESOGESTREL 0.1 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.125 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (DESOGESTREL 0.15 MG / ETHINYL ESTRADIOL 0.025 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [VELIVET 28 DAY],ROUND,WHITE,B;334
/content/drive/MyDrive/Feng497/Models/data/120/51285-0431-65_RXNAVIMAGE10_A736D3E6.jpg,51285-0431-65_RXNAVIMAGE10_A736D3E6.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 42 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.025 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [QUARTETTE 91 DAY PACK],ROUND,PINK,TV;076
/content/drive/MyDrive/Feng497/Models/data/120/51285-0431-65_RXNAVIMAGE10_AC36D656.jpg,51285-0431-65_RXNAVIMAGE10_AC36D656.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 42 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.025 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [QUARTETTE 91 DAY PACK],ROUND,PINK,TV;075
/content/drive/MyDrive/Feng497/Models/data/120/51285-0431-65_RXNAVIMAGE10_B036D866.jpg,51285-0431-65_RXNAVIMAGE10_B036D866.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 42 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.025 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [QUARTETTE 91 DAY PACK],ROUND,PURPLE,TV;074
/content/drive/MyDrive/Feng497/Models/data/120/51285-0431-65_RXNAVIMAGE10_B636DB06.jpg,51285-0431-65_RXNAVIMAGE10_B636DB06.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 42 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.025 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) / 21 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [QUARTETTE 91 DAY PACK],ROUND,YELLOW,TV;077
/content/drive/MyDrive/Feng497/Models/data/120/00093-3134-82_RXNAVIMAGE10_39369C94.jpg,00093-3134-82_RXNAVIMAGE10_39369C94.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 84 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [CAMRESE 91 DAY],ROUND,TURQUOISE,B;555
/content/drive/MyDrive/Feng497/Models/data/120/00093-3134-82_RXNAVIMAGE10_3E369F34.jpg,00093-3134-82_RXNAVIMAGE10_3E369F34.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 84 (ETHINYL ESTRADIOL 0.03 MG / LEVONORGESTREL 0.15 MG ORAL TABLET) } PACK [CAMRESE 91 DAY],ROUND,YELLOW,B;556
/content/drive/MyDrive/Feng497/Models/data/120/00093-6148-82_RXNAVIMAGE10_7F36BFD5.jpg,00093-6148-82_RXNAVIMAGE10_7F36BFD5.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 84 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.1 MG ORAL TABLET) } PACK [CAMRESELO 91 DAY],ROUND,ORANGE,B;28
/content/drive/MyDrive/Feng497/Models/data/120/00093-6148-82_RXNAVIMAGE10_8336C1E6.jpg,00093-6148-82_RXNAVIMAGE10_8336C1E6.JPG,{7 (ETHINYL ESTRADIOL 0.01 MG ORAL TABLET) / 84 (ETHINYL ESTRADIOL 0.02 MG / LEVONORGESTREL 0.1 MG ORAL TABLET) } PACK [CAMRESELO 91 DAY],ROUND,YELLOW,B;556
/content/drive/MyDrive/Feng497/Models/data/120/51285-0162-88_RXNAVIMAGE10_F2367923.jpg,51285-0162-88_RXNAVIMAGE10_F2367923.JPG,LEVONORGESTREL 1.5 MG ORAL TABLET [PLAN B ONE-STEP],ROUND,WHITE,G00
/content/drive/MyDrive/Feng497/Models/data/120/00093-0064-56_RXNAVIMAGE10_473823A1.jpg,00093-0064-56_RXNAVIMAGE10_473823A1.JPG,RABEPRAZOLE SODIUM 20 MG DELAYED RELEASE ORAL TABLET,ROUND,YELLOW,93;64
/content/drive/MyDrive/Feng497/Models/data/120/00093-2064-06_RXNAVIMAGE10_5F38AFE5.jpg,00093-2064-06_RXNAVIMAGE10_5F38AFE5.JPG,CILOSTAZOL 100 MG ORAL TABLET,ROUND,WHITE,TEVA;7231
/content/drive/MyDrive/Feng497/Models/data/120/00555-0701-02_RXNAVIMAGE10_5638AB65.jpg,00555-0701-02_RXNAVIMAGE10_5638AB65.JPG,DEMECLOCYCLINE HYDROCHLORIDE 150 MG ORAL TABLET,ROUND,PINK,B;701;150
/content/drive/MyDrive/Feng497/Models/data/120/00093-2059-01_RXNAVIMAGE10_5B38ADD5.jpg,00093-2059-01_RXNAVIMAGE10_5B38ADD5.JPG,24 HR NIFEDIPINE 90 MG EXTENDED RELEASE ORAL TABLET,ROUND,YELLOW,B;90
/content/drive/MyDrive/Feng497/Models/data/120/00093-5060-01_RXNAVIMAGE10_28381470.jpg,00093-5060-01_RXNAVIMAGE10_28381470.JPG,HYDROXYZINE HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,WHITE,TV;307
/content/drive/MyDrive/Feng497/Models/data/120/60505-0252-03_RXNAVIMAGE10_52382911.jpg,60505-0252-03_RXNAVIMAGE10_52382911.JPG,TIZANIDINE 4 MG ORAL TABLET,ROUND,WHITE,APO;TI;4
/content/drive/MyDrive/Feng497/Models/data/120/60505-1323-09_RXNAVIMAGE10_853842C2.jpg,60505-1323-09_RXNAVIMAGE10_853842C2.JPG,PRAVASTATIN SODIUM 80 MG ORAL TABLET,ROUND,YELLOW,APO;PRA;80
/content/drive/MyDrive/Feng497/Models/data/120/60505-2653-01_RXNAVIMAGE10_8538C2A6.jpg,60505-2653-01_RXNAVIMAGE10_8538C2A6.JPG,TRAZODONE HYDROCHLORIDE 50 MG ORAL TABLET,ROUND,WHITE,APO;T50
/content/drive/MyDrive/Feng497/Models/data/120/60505-3255-03_RXNAVIMAGE10_A0385072.jpg,60505-3255-03_RXNAVIMAGE10_A0385072.JPG,LETROZOLE 2.5 MG ORAL TABLET,ROUND,YELLOW,APO;LET;2;5
/content/drive/MyDrive/Feng497/Models/data/120/60505-0170-09_RXNAVIMAGE10_85384292.jpg,60505-0170-09_RXNAVIMAGE10_85384292.JPG,PRAVASTATIN SODIUM 40 MG ORAL TABLET,ROUND,GREEN,APO;PRA;40
/content/drive/MyDrive/Feng497/Models/data/120/60505-0169-09_RXNAVIMAGE10_8A38C516.jpg,60505-0169-09_RXNAVIMAGE10_8A38C516.JPG,PRAVASTATIN SODIUM 20 MG ORAL TABLET,ROUND,YELLOW,APO;PRA;20
/content/drive/MyDrive/Feng497/Models/data/120/51285-0047-02_RXNAVIMAGE10_6438B255.jpg,51285-0047-02_RXNAVIMAGE10_6438B255.JPG,BISOPROLOL FUMARATE 2.5 MG / HYDROCHLOROTHIAZIDE 6.25 MG ORAL TABLET [ZIAC],ROUND,YELLOW,B;47
/content/drive/MyDrive/Feng497/Models/data/120/00093-2063-01_RXNAVIMAGE10_6F38B795.jpg,00093-2063-01_RXNAVIMAGE10_6F38B795.JPG,QUETIAPINE 25 MG ORAL TABLET,ROUND,ORANGE,93;V7
/content/drive/MyDrive/Feng497/Models/data/120/50844-0453-44_RXNAVIMAGE10_3D391EE8.jpg,50844-0453-44_RXNAVIMAGE10_3D391EE8.JPG,PHENYLEPHRINE HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,RED,44;453
/content/drive/MyDrive/Feng497/Models/data/120/50844-0112-22_RXNAVIMAGE10_04390268.jpg,50844-0112-22_RXNAVIMAGE10_04390268.JPG,PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG ORAL TABLET,ROUND,RED,44;112
/content/drive/MyDrive/Feng497/Models/data/120/11822-0532-01_RXNAVIMAGE10_E038F067.jpg,11822-0532-01_RXNAVIMAGE10_E038F067.JPG,GUAIFENESIN 400 MG ORAL TABLET,ROUND,TURQUOISE,44;532
/content/drive/MyDrive/Feng497/Models/data/120/49035-0940-12_RXNAVIMAGE10_B238D956.jpg,49035-0940-12_RXNAVIMAGE10_B238D956.JPG,CHLORPHENIRAMINE MALEATE 4 MG ORAL TABLET,ROUND,YELLOW,44;194
/content/drive/MyDrive/Feng497/Models/data/120/21130-0198-12_RXNAVIMAGE10_0D3906E8.jpg,21130-0198-12_RXNAVIMAGE10_0D3906E8.JPG,DIMENHYDRINATE 50 MG ORAL TABLET,ROUND,WHITE,44;198
/content/drive/MyDrive/Feng497/Models/data/120/11822-0183-03_RXNAVIMAGE10_E438F277.jpg,11822-0183-03_RXNAVIMAGE10_E438F277.JPG,ASPIRIN 325 MG ORAL TABLET,ROUND,WHITE,44;183
/content/drive/MyDrive/Feng497/Models/data/120/68196-0159-14_RXNAVIMAGE10_8E38C726.jpg,68196-0159-14_RXNAVIMAGE10_8E38C726.JPG,ACETAMINOPHEN 250 MG / ASPIRIN 250 MG / CAFFEINE 65 MG ORAL TABLET,ROUND,WHITE,44;159
/content/drive/MyDrive/Feng497/Models/data/120/59779-0525-22_RXNAVIMAGE10_F738FBD7.jpg,59779-0525-22_RXNAVIMAGE10_F738FBD7.JPG,CHLORPHENIRAMINE MALEATE 4 MG / PHENYLEPHRINE HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,WHITE,44;525
/content/drive/MyDrive/Feng497/Models/data/120/21130-0450-08_RXNAVIMAGE10_B4385A62.jpg,21130-0450-08_RXNAVIMAGE10_B4385A62.JPG,ACETAMINOPHEN 160 MG CHEWABLE TABLET,ROUND,PINK,44;450
/content/drive/MyDrive/Feng497/Models/data/120/50844-0600-01_RXNAVIMAGE10_CF38E7F7.jpg,50844-0600-01_RXNAVIMAGE10_CF38E7F7.JPG,ASPIRIN 81 MG ORAL TABLET,ROUND,YELLOW,L
/content/drive/MyDrive/Feng497/Models/data/120/00093-7202-98_RXNAVIMAGE10_093884C4.jpg,00093-7202-98_RXNAVIMAGE10_093884C4.JPG,PRAVASTATIN SODIUM 40 MG ORAL TABLET,ROUND,GREEN,TEVA;7202
/content/drive/MyDrive/Feng497/Models/data/120/00093-5767-56_RXNAVIMAGE10_4338A1D5.jpg,00093-5767-56_RXNAVIMAGE10_4338A1D5.JPG,OLANZAPINE 2.5 MG ORAL TABLET,ROUND,WHITE,TEVA;5767
/content/drive/MyDrive/Feng497/Models/data/120/00093-5454-62_RXNAVIMAGE10_B9395CCA.jpg,00093-5454-62_RXNAVIMAGE10_B9395CCA.JPG,{28 (ESTRADIOL 0.5 MG / NORETHINDRONE ACETATE 0.1 MG ORAL TABLET) } PACK [MIMVEY LO 28 DAY],ROUND,WHITE,B;53
/content/drive/MyDrive/Feng497/Models/data/120/64125-0136-01_RXNAVIMAGE10_2D3996EC.jpg,64125-0136-01_RXNAVIMAGE10_2D3996EC.JPG,BENZTROPINE MESYLATE 0.5 MG ORAL TABLET,ROUND,WHITE,EPI;136
/content/drive/MyDrive/Feng497/Models/data/120/63304-0540-05_RXNAVIMAGE10_C739638B.jpg,63304-0540-05_RXNAVIMAGE10_C739638B.JPG,ALLOPURINOL 300 MG ORAL TABLET,ROUND,ORANGE,RG;11
/content/drive/MyDrive/Feng497/Models/data/120/63304-0539-10_RXNAVIMAGE10_DB396DAB.jpg,63304-0539-10_RXNAVIMAGE10_DB396DAB.JPG,ALLOPURINOL 100 MG ORAL TABLET,ROUND,WHITE,RG;10
/content/drive/MyDrive/Feng497/Models/data/120/23155-0227-01_RXNAVIMAGE10_F4397A0B.jpg,23155-0227-01_RXNAVIMAGE10_F4397A0B.JPG,ACYCLOVIR 400 MG ORAL TABLET,ROUND,WHITE,HP;227
/content/drive/MyDrive/Feng497/Models/data/120/00574-0106-01_RXNAVIMAGE10_E039701B.jpg,00574-0106-01_RXNAVIMAGE10_E039701B.JPG,BROMOCRIPTINE 2.5 MG ORAL TABLET,ROUND,WHITE,PAD;0106
/content/drive/MyDrive/Feng497/Models/data/120/00832-0303-00_RXNAVIMAGE10_CB3965CB.jpg,00832-0303-00_RXNAVIMAGE10_CB3965CB.JPG,CHLORPROMAZINE HYDROCHLORIDE 100 MG ORAL TABLET,ROUND,BROWN,832;100
/content/drive/MyDrive/Feng497/Models/data/120/00781-5914-01_RXNAVIMAGE10_CB3965FB.jpg,00781-5914-01_RXNAVIMAGE10_CB3965FB.JPG,CHLORPROMAZINE HYDROCHLORIDE 25 MG ORAL TABLET,ROUND,BROWN,SZ;202
/content/drive/MyDrive/Feng497/Models/data/120/00781-5915-01_RXNAVIMAGE10_D039680B.jpg,00781-5915-01_RXNAVIMAGE10_D039680B.JPG,CHLORPROMAZINE HYDROCHLORIDE 50 MG ORAL TABLET,ROUND,BROWN,SZ;203
/content/drive/MyDrive/Feng497/Models/data/120/59148-0640-23_RXNAVIMAGE10_C239614B.jpg,59148-0640-23_RXNAVIMAGE10_C239614B.JPG,ARIPIPRAZOLE 10 MG DISINTEGRATING ORAL TABLET [ABILIFY],ROUND,PINK,A;640;10
/content/drive/MyDrive/Feng497/Models/data/120/45802-0721-62_RXNAVIMAGE10_D239692B.jpg,45802-0721-62_RXNAVIMAGE10_D239692B.JPG,12 HR CETIRIZINE HYDROCHLORIDE 5 MG / PSEUDOEPHEDRINE HYDROCHLORIDE 120 MG EXTENDED RELEASE ORAL TABLET,ROUND,"WHITE, YELLOW",5029;5;120
/content/drive/MyDrive/Feng497/Models/data/120/00536-3086-10_RXNAVIMAGE10_4F3A27D1.jpg,00536-3086-10_RXNAVIMAGE10_4F3A27D1.JPG,ASPIRIN 81 MG DELAYED RELEASE ORAL TABLET,ROUND,YELLOW,AP;121
/content/drive/MyDrive/Feng497/Models/data/120/00781-1053-10_RXNAVIMAGE10_7439BA2D.jpg,00781-1053-10_RXNAVIMAGE10_7439BA2D.JPG,BUPROPION HYDROCHLORIDE 75 MG ORAL TABLET,ROUND,PURPLE,GG;929
/content/drive/MyDrive/Feng497/Models/data/120/31722-0302-01_RXNAVIMAGE10_2D3A96A4.jpg,31722-0302-01_RXNAVIMAGE10_2D3A96A4.JPG,24 HR ALFUZOSIN HYDROCHLORIDE 10 MG EXTENDED RELEASE ORAL TABLET,ROUND,WHITE,IG;302
/content/drive/MyDrive/Feng497/Models/data/120/47335-0737-13_RXNAVIMAGE10_313A98E4.jpg,47335-0737-13_RXNAVIMAGE10_313A98E4.JPG,12 HR BUPROPION HYDROCHLORIDE 150 MG EXTENDED RELEASE ORAL TABLET,ROUND,WHITE,737
/content/drive/MyDrive/Feng497/Models/data/120/00185-0128-01_RXNAVIMAGE10_443A2231.jpg,00185-0128-01_RXNAVIMAGE10_443A2231.JPG,BUMETANIDE 0.5 MG ORAL TABLET,ROUND,GREEN,E;128
/content/drive/MyDrive/Feng497/Models/data/120/00258-4000-60_RXNAVIMAGE10_3D3A1ED0.jpg,00258-4000-60_RXNAVIMAGE10_3D3A1ED0.JPG,ACAMPROSATE CALCIUM 333 MG DELAYED RELEASE ORAL TABLET,ROUND,WHITE,333
/content/drive/MyDrive/Feng497/Models/data/120/00832-1082-00_RXNAVIMAGE10_3B399DAC.jpg,00832-1082-00_RXNAVIMAGE10_3B399DAC.JPG,BENZTROPINE MESYLATE 2 MG ORAL TABLET,ROUND,WHITE,832;BM2
/content/drive/MyDrive/Feng497/Models/data/120/00143-1172-01_RXNAVIMAGE10_3239995C.jpg,00143-1172-01_RXNAVIMAGE10_3239995C.JPG,CAPTOPRIL 25 MG ORAL TABLET,ROUND,WHITE,WW;172
/content/drive/MyDrive/Feng497/Models/data/120/00185-0771-30_RXNAVIMAGE10_8B39C59E.jpg,00185-0771-30_RXNAVIMAGE10_8B39C59E.JPG,BISOPROLOL FUMARATE 5 MG ORAL TABLET,ROUND,PINK,E;771
/content/drive/MyDrive/Feng497/Models/data/120/10370-0102-03_RXNAVIMAGE10_333A1990.jpg,10370-0102-03_RXNAVIMAGE10_333A1990.JPG,24 HR BUPROPION HYDROCHLORIDE 300 MG EXTENDED RELEASE ORAL TABLET,ROUND,WHITE,A102
/content/drive/MyDrive/Feng497/Models/data/120/29300-0187-01_RXNAVIMAGE10_393A1CC0.jpg,29300-0187-01_RXNAVIMAGE10_393A1CC0.JPG,BISOPROLOL FUMARATE 2.5 MG / HYDROCHLOROTHIAZIDE 6.25 MG ORAL TABLET,ROUND,YELLOW,UL;1
/content/drive/MyDrive/Feng497/Models/data/120/00186-0777-60_RXNAVIMAGE10_8639C32E.jpg,00186-0777-60_RXNAVIMAGE10_8639C32E.JPG,TICAGRELOR 90 MG ORAL TABLET [BRILINTA],ROUND,YELLOW,90;T
/content/drive/MyDrive/Feng497/Models/data/120/29300-0189-01_RXNAVIMAGE10_3A3A9D34.jpg,29300-0189-01_RXNAVIMAGE10_3A3A9D34.JPG,BISOPROLOL FUMARATE 10 MG / HYDROCHLOROTHIAZIDE 6.25 MG ORAL TABLET,ROUND,WHITE,UL;111
/content/drive/MyDrive/Feng497/Models/data/120/29300-0188-01_RXNAVIMAGE10_DE39EF0F.jpg,29300-0188-01_RXNAVIMAGE10_DE39EF0F.JPG,BISOPROLOL FUMARATE 5 MG / HYDROCHLOROTHIAZIDE 6.25 MG ORAL TABLET,ROUND,PINK,UL;11
/content/drive/MyDrive/Feng497/Models/data/120/00378-4735-01_RXNAVIMAGE10_8F39C7AE.jpg,00378-4735-01_RXNAVIMAGE10_8F39C7AE.JPG,BENAZEPRIL HYDROCHLORIDE 10 MG / HYDROCHLOROTHIAZIDE 12.5 MG ORAL TABLET,ROUND,WHITE,M;735
/content/drive/MyDrive/Feng497/Models/data/120/00115-1151-01_RXNAVIMAGE10_7D3ABEF5.jpg,00115-1151-01_RXNAVIMAGE10_7D3ABEF5.JPG,ACARBOSE 50 MG ORAL TABLET,ROUND,WHITE,E72
/content/drive/MyDrive/Feng497/Models/data/120/65597-0112-90_RXNAVIMAGE10_E239F11F.jpg,65597-0112-90_RXNAVIMAGE10_E239F11F.JPG,AMLODIPINE 5 MG / OLMESARTAN MEDOXOMIL 40 MG ORAL TABLET [AZOR],ROUND,YELLOW,C;75
/content/drive/MyDrive/Feng497/Models/data/120/49884-0661-09_RXNAVIMAGE10_C839E45F.jpg,49884-0661-09_RXNAVIMAGE10_C839E45F.JPG,CANDESARTAN CILEXETIL 32 MG ORAL TABLET,ROUND,PINK,A;CL;032
/content/drive/MyDrive/Feng497/Models/data/120/65162-0753-10_RXNAVIMAGE10_7A3A3D61.jpg,65162-0753-10_RXNAVIMAGE10_7A3A3D61.JPG,BENAZEPRIL HYDROCHLORIDE 20 MG ORAL TABLET,ROUND,WHITE,53;A
/content/drive/MyDrive/Feng497/Models/data/120/00186-0008-31_RXNAVIMAGE10_083A0400.jpg,00186-0008-31_RXNAVIMAGE10_083A0400.JPG,CANDESARTAN CILEXETIL 8 MG ORAL TABLET [ATACAND],ROUND,PINK,A;CG;008
/content/drive/MyDrive/Feng497/Models/data/120/16252-0524-01_RXNAVIMAGE10_753ABAA5.jpg,16252-0524-01_RXNAVIMAGE10_753ABAA5.JPG,ACARBOSE 50 MG ORAL TABLET,ROUND,WHITE,AR;50
/content/drive/MyDrive/Feng497/Models/data/120/47335-0736-88_RXNAVIMAGE10_703AB835.jpg,47335-0736-88_RXNAVIMAGE10_703AB835.JPG,12 HR BUPROPION HYDROCHLORIDE 100 MG EXTENDED RELEASE ORAL TABLET,ROUND,WHITE,736
/content/drive/MyDrive/Feng497/Models/data/120/68462-0563-01_RXNAVIMAGE10_BF39DFDE.jpg,68462-0563-01_RXNAVIMAGE10_BF39DFDE.JPG,ATOVAQUONE 62.5 MG / PROGUANIL HYDROCHLORIDE 25 MG ORAL TABLET,ROUND,PINK,GX;CG7
/content/drive/MyDrive/Feng497/Models/data/120/62856-0243-30_RXNAVIMAGE10_BB39DD9E.jpg,62856-0243-30_RXNAVIMAGE10_BB39DD9E.JPG,RABEPRAZOLE SODIUM 20 MG DELAYED RELEASE ORAL TABLET [ACIPHEX],ROUND,YELLOW,ACIPHEX;20
/content/drive/MyDrive/Feng497/Models/data/120/43547-0337-10_RXNAVIMAGE10_E739F3EF.jpg,43547-0337-10_RXNAVIMAGE10_E739F3EF.JPG,BENAZEPRIL HYDROCHLORIDE 20 MG ORAL TABLET,ROUND,GRAY,S;343
/content/drive/MyDrive/Feng497/Models/data/120/43547-0338-10_RXNAVIMAGE10_EC39F65F.jpg,43547-0338-10_RXNAVIMAGE10_EC39F65F.JPG,BENAZEPRIL HYDROCHLORIDE 40 MG ORAL TABLET,ROUND,BLUE,S;344
/content/drive/MyDrive/Feng497/Models/data/120/43547-0336-10_RXNAVIMAGE10_F139F8FF.jpg,43547-0336-10_RXNAVIMAGE10_F139F8FF.JPG,BENAZEPRIL HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,RED,S;342
/content/drive/MyDrive/Feng497/Models/data/120/49884-0660-09_RXNAVIMAGE10_F639FB3F.jpg,49884-0660-09_RXNAVIMAGE10_F639FB3F.JPG,CANDESARTAN CILEXETIL 16 MG ORAL TABLET,ROUND,PINK,A;CH;016
/content/drive/MyDrive/Feng497/Models/data/120/00054-0140-25_RXNAVIMAGE10_623AB175.jpg,00054-0140-25_RXNAVIMAGE10_623AB175.JPG,ACARBOSE 25 MG ORAL TABLET,ROUND,WHITE,54;311
/content/drive/MyDrive/Feng497/Models/data/120/00378-0577-01_RXNAVIMAGE10_C339E1EF.jpg,00378-0577-01_RXNAVIMAGE10_C339E1EF.JPG,AMILORIDE HYDROCHLORIDE 5 MG / HYDROCHLOROTHIAZIDE 50 MG ORAL TABLET,ROUND,ORANGE,M;577
/content/drive/MyDrive/Feng497/Models/data/120/00904-7927-60_RXNAVIMAGE10_273993BC.jpg,00904-7927-60_RXNAVIMAGE10_273993BC.JPG,BISACODYL 5 MG DELAYED RELEASE ORAL TABLET,ROUND,ORANGE,TCL;003
/content/drive/MyDrive/Feng497/Models/data/120/16729-0035-15_RXNAVIMAGE10_5A3AAD25.jpg,16729-0035-15_RXNAVIMAGE10_5A3AAD25.JPG,ANASTROZOLE 1 MG ORAL TABLET,ROUND,WHITE,AHI
/content/drive/MyDrive/Feng497/Models/data/120/13668-0103-05_RXNAVIMAGE10_0C3A0670.jpg,13668-0103-05_RXNAVIMAGE10_0C3A0670.JPG,DONEPEZIL HYDROCHLORIDE 10 MG ORAL TABLET,ROUND,ORANGE,10
/content/drive/MyDrive/Feng497/Models/data/120/00430-0170-15_RXNAVIMAGE10_993ACCA6.jpg,00430-0170-15_RXNAVIMAGE10_993ACCA6.JPG,24 HR DARIFENACIN 7.5 MG EXTENDED RELEASE ORAL TABLET [ENABLEX],ROUND,WHITE,DF;7;5
